treat,age,edu,black,hispanic,married,nodegree,re75,re78,sample
0,27,12,0,0,1,0,18835.98,22267.86,cps-1
0,24,11,1,0,1,1,7888.161,7923.57,cps-1
0,25,16,0,0,1,0,1242.484,0,cps-1
0,23,12,0,0,1,0,18499.4,21087.16,cps-1
0,42,12,0,0,1,0,25243.55,20710.34,cps-1
0,21,15,0,0,0,0,236.3226,14635.4,cps-1
0,39,12,0,0,1,0,12917.18,15368.36,cps-1
0,55,8,0,0,0,1,7705.548,14700.42,cps-1
0,19,12,0,0,0,0,325.8387,11495.24,cps-1
0,44,8,0,0,1,1,11506.4,17886.4,cps-1
0,23,12,0,0,1,0,10254.97,23368.77,cps-1
0,36,9,0,0,1,1,0,1408.273,cps-1
0,20,9,0,0,0,1,152.1774,5098.157,cps-1
0,20,13,0,0,1,0,0,18366.66,cps-1
0,26,12,0,0,1,0,21557.27,25564.67,cps-1
0,55,12,0,0,1,0,0,0,cps-1
0,28,12,0,1,1,0,7116.532,441.8402,cps-1
0,21,12,0,0,0,0,9764.419,22068.37,cps-1
0,31,16,0,0,1,0,25243.55,25564.67,cps-1
0,26,16,0,0,1,0,21985.16,25564.67,cps-1
0,29,12,0,0,1,0,16913.18,19956.7,cps-1
0,29,12,0,0,1,0,0,0,cps-1
0,17,11,0,0,0,1,440.4194,4232.209,cps-1
0,34,12,0,1,0,0,25243.55,25564.67,cps-1
0,46,14,0,0,1,0,0,0,cps-1
0,24,11,0,0,0,1,0,7067.966,cps-1
0,50,16,0,1,0,0,25243.55,25564.67,cps-1
0,50,12,0,0,0,0,15948.19,12217.84,cps-1
0,26,16,0,0,1,0,15674.27,0,cps-1
0,18,11,0,0,1,1,0,0,cps-1
0,31,13,0,0,0,0,22058.56,14867.41,cps-1
0,17,10,0,0,0,1,555,3682.495,cps-1
0,33,12,0,0,1,0,24892.65,25564.67,cps-1
0,32,12,0,0,1,0,25243.55,25311.98,cps-1
0,35,9,0,1,1,1,21206.37,17321.91,cps-1
0,54,12,0,0,1,0,7392.242,14434.43,cps-1
0,44,7,1,0,1,1,19971.05,16383.55,cps-1
0,49,12,0,0,1,0,25243.55,18858.75,cps-1
0,21,15,0,0,0,0,3682.694,14555.61,cps-1
0,42,12,0,0,1,0,25243.55,25564.67,cps-1
0,46,14,0,0,1,0,23415.63,24744.53,cps-1
0,27,12,0,0,1,0,25243.55,25564.67,cps-1
0,28,14,0,0,0,0,20724.77,21174.34,cps-1
0,50,11,0,0,1,1,15949.98,0,cps-1
0,44,12,0,0,1,0,1677.532,0,cps-1
0,43,16,0,0,1,0,25243.55,22595.92,cps-1
0,55,18,0,0,1,0,0,0,cps-1
0,23,12,0,0,0,0,8625.774,10036.72,cps-1
0,22,7,0,0,1,1,13098,11233.68,cps-1
0,31,10,0,0,1,1,4260.968,11756.79,cps-1
0,32,12,0,0,0,0,19047.24,11937.08,cps-1
0,34,12,0,0,1,0,25243.55,25564.67,cps-1
0,46,10,0,0,1,1,13545.58,0,cps-1
0,19,13,0,0,0,0,2483.177,8610.713,cps-1
0,28,16,0,0,1,0,25243.55,25564.67,cps-1
0,53,14,0,0,0,0,24366.29,23659.88,cps-1
0,20,12,0,0,0,0,5594.758,18882.39,cps-1
0,23,14,0,0,0,0,4420.306,15256.05,cps-1
0,18,10,0,0,0,1,449.371,72.4086,cps-1
0,27,15,0,0,1,0,10156.5,13020.25,cps-1
0,27,15,0,0,1,0,12829.45,24729.75,cps-1
0,37,14,0,0,1,0,25243.55,25564.67,cps-1
0,36,12,1,0,1,0,4491.919,826.0492,cps-1
0,19,10,0,0,1,1,3360.435,995.9877,cps-1
0,53,12,0,0,1,0,16773.53,0,cps-1
0,19,12,0,0,0,0,9628.355,25564.67,cps-1
0,40,12,0,0,1,0,23345.81,25564.67,cps-1
0,26,12,0,0,1,0,22968.05,23113.12,cps-1
0,54,8,0,0,1,1,742.9839,0,cps-1
0,36,18,0,0,1,0,16983,23052.53,cps-1
0,53,18,0,0,1,0,12057.82,13822.65,cps-1
0,33,16,0,0,1,0,25243.55,25564.67,cps-1
0,49,16,0,0,1,0,25243.55,25564.67,cps-1
0,29,15,0,0,1,0,25243.55,25564.67,cps-1
0,22,13,0,0,1,0,10546.79,13039.46,cps-1
0,47,6,0,0,1,1,0,0,cps-1
0,18,11,0,0,0,1,102.0484,8731.886,cps-1
0,23,10,0,0,1,1,11821.5,15950.58,cps-1
0,32,15,0,0,1,0,19503.77,18078.51,cps-1
0,34,14,0,0,1,0,12152.71,22250.13,cps-1
0,51,12,0,0,1,0,22427.37,25564.67,cps-1
0,32,14,0,0,1,0,17751.05,25564.67,cps-1
0,26,14,0,0,1,0,11655,2568.289,cps-1
0,30,12,1,0,1,0,14929.5,16166.33,cps-1
0,23,12,1,0,0,0,11680.06,8275.269,cps-1
0,28,12,0,0,0,0,11936.08,14373.85,cps-1
0,47,13,0,0,1,0,12833.03,25564.67,cps-1
0,42,12,0,0,1,0,4166.081,6340.925,cps-1
0,51,7,0,0,1,1,13282.4,25564.67,cps-1
0,30,12,0,0,1,0,20946.77,25564.67,cps-1
0,49,18,0,0,1,0,25243.55,25564.67,cps-1
0,19,13,0,0,0,0,1108.21,5962.627,cps-1
0,45,13,1,0,1,0,16342.06,18295.73,cps-1
0,49,8,0,0,0,1,0,0,cps-1
0,27,9,0,0,1,1,18594.29,23160.41,cps-1
0,35,12,0,0,1,0,15038.71,17085.47,cps-1
0,23,13,0,0,1,0,25243.55,23401.28,cps-1
0,41,12,0,0,1,0,22882.11,23266.8,cps-1
0,17,11,0,0,0,1,2311.306,18252.88,cps-1
0,39,18,0,0,1,0,17885.32,10115.04,cps-1
0,19,12,0,0,1,0,1656.048,13760.59,cps-1
0,18,10,0,0,1,1,211.2581,14053.18,cps-1
0,21,8,0,0,1,1,9719.661,21656.08,cps-1
0,45,12,0,0,1,0,22964.47,21540.82,cps-1
0,47,11,0,0,1,1,25243.55,0,cps-1
0,32,12,0,0,1,0,5977.887,13337.96,cps-1
0,45,12,0,0,1,0,24636.63,25564.67,cps-1
0,50,12,0,0,1,0,22590.29,15123.05,cps-1
0,36,8,0,0,1,1,6312.677,8689.032,cps-1
0,30,5,0,0,1,1,9626.565,15015.18,cps-1
0,21,9,0,0,1,1,5934.919,7611.77,cps-1
0,26,8,0,0,1,1,0,2365.84,cps-1
0,42,12,0,0,1,0,25243.55,25564.67,cps-1
0,55,12,0,0,1,0,0,0,cps-1
0,43,11,0,0,1,1,21800.76,25564.67,cps-1
0,54,12,0,0,0,0,23218.69,22604.78,cps-1
0,21,12,0,0,1,0,18127.02,23309.66,cps-1
0,45,13,0,0,1,0,18277.4,11097.73,cps-1
0,33,6,0,0,1,1,5131.065,4920.829,cps-1
0,18,12,0,0,0,0,4081.935,13516.76,cps-1
0,27,6,0,0,1,1,18952.35,13862.55,cps-1
0,48,16,0,0,1,0,25243.55,25564.67,cps-1
0,20,14,0,0,0,0,4117.742,21087.16,cps-1
0,19,12,0,0,0,0,2617.452,22545.67,cps-1
0,50,7,0,0,0,1,3206.468,0,cps-1
0,37,12,0,0,1,0,14938.45,0,cps-1
0,27,12,0,0,1,0,23123.81,18808.5,cps-1
0,31,16,0,0,1,0,11517.15,25564.67,cps-1
0,23,14,0,0,0,0,8853.145,8588.547,cps-1
0,20,14,0,0,0,0,1996.21,16832.78,cps-1
0,38,12,0,0,1,0,25243.55,25564.67,cps-1
0,43,12,0,0,1,0,25243.55,25564.67,cps-1
0,20,12,0,0,0,0,11789.27,25239.57,cps-1
0,52,5,0,0,1,1,8367.968,12556.24,cps-1
0,28,12,0,0,1,0,4710.339,9455.972,cps-1
0,40,7,0,1,1,1,4355.855,9959.877,cps-1
0,31,12,0,1,1,0,13037.13,11594.24,cps-1
0,32,13,0,1,0,0,1305.145,6333.536,cps-1
0,26,13,0,0,0,0,2916.435,0,cps-1
0,52,7,0,0,1,1,0,0,cps-1
0,49,6,0,1,1,1,9152.129,9945.1,cps-1
0,39,9,0,1,1,1,7308.097,11124.33,cps-1
0,53,13,0,0,1,0,7748.516,0,cps-1
0,24,12,0,1,0,0,8477.177,15830.88,cps-1
0,48,13,0,0,1,0,25243.55,25564.67,cps-1
0,29,15,0,0,1,0,25243.55,13110.39,cps-1
0,21,12,0,0,0,0,2064.242,3982.473,cps-1
0,31,12,0,0,1,0,20014.02,23751.5,cps-1
0,43,9,0,0,1,1,25243.55,25564.67,cps-1
0,31,17,0,0,1,0,24128.18,22991.95,cps-1
0,30,16,0,0,1,0,25243.55,25564.67,cps-1
0,52,6,0,0,1,1,10126.06,11377.02,cps-1
0,53,7,0,0,1,1,10331.95,8739.275,cps-1
0,26,12,0,0,0,0,12466.02,14780.22,cps-1
0,29,11,0,0,1,1,10713.29,11242.54,cps-1
0,32,10,0,0,1,1,20910.97,13271.46,cps-1
0,30,8,0,0,1,1,19451.85,20770.92,cps-1
0,55,12,0,0,1,0,20946.77,18582.41,cps-1
0,29,12,0,0,1,0,669.5806,4583.908,cps-1
0,42,10,0,0,1,1,8278.452,18249.92,cps-1
0,19,9,0,0,0,1,89.51613,7920.614,cps-1
0,53,0,0,1,1,1,10459.06,14101.94,cps-1
0,37,12,0,0,1,0,24935.61,24234.72,cps-1
0,17,11,0,0,0,1,1679.323,0,cps-1
0,30,12,0,1,1,0,13986,9416.074,cps-1
0,32,4,0,0,1,1,1378.548,0,cps-1
0,25,12,0,0,1,0,9542.419,15826.45,cps-1
0,23,12,0,1,1,0,8208.629,10107.65,cps-1
0,45,1,0,0,0,1,0,4975.505,cps-1
0,38,12,0,0,1,0,24747.63,25564.67,cps-1
0,35,12,0,0,1,0,25243.55,23885.97,cps-1
0,45,14,0,0,1,0,25243.55,25564.67,cps-1
0,54,14,0,0,1,0,0,0,cps-1
0,40,14,0,1,1,0,25243.55,2979.097,cps-1
0,17,11,0,1,0,1,742.9839,0,cps-1
0,42,12,0,1,1,0,25243.55,21339.85,cps-1
0,29,8,0,1,1,1,25243.55,25564.67,cps-1
0,27,12,0,0,1,0,18864.63,7342.823,cps-1
0,43,12,0,0,0,0,0,0,cps-1
0,19,16,0,0,0,0,2857.355,11515.92,cps-1
0,36,12,1,0,0,0,14168.61,6147.343,cps-1
0,35,12,0,0,1,0,10349.85,13339.44,cps-1
0,45,18,0,0,1,0,19004.27,18693.24,cps-1
0,25,16,0,0,1,0,272.129,0,cps-1
0,22,16,0,0,1,0,11896.69,17861.28,cps-1
0,23,17,0,0,1,0,0,0,cps-1
0,39,7,0,0,1,1,19971.05,14406.36,cps-1
0,34,13,0,0,1,0,0,0,cps-1
0,41,11,0,0,1,1,23007.44,23791.4,cps-1
0,22,14,0,0,1,0,18302.47,25564.67,cps-1
0,40,13,0,0,1,0,4255.597,0,cps-1
0,24,14,0,0,1,0,13824.87,12922.72,cps-1
0,21,14,0,0,1,0,13173.19,25564.67,cps-1
0,50,6,0,0,1,1,25243.55,25564.67,cps-1
0,18,12,0,0,0,0,200.5161,25564.67,cps-1
0,20,12,0,0,0,0,4178.613,13791.62,cps-1
0,27,12,0,0,1,0,9993.581,17691.34,cps-1
0,37,8,0,0,1,1,3288.823,10719.43,cps-1
0,39,10,0,0,1,1,25243.55,25564.67,cps-1
0,22,12,0,0,0,0,6516.774,11739.06,cps-1
0,34,12,0,0,1,0,14190.1,15189.55,cps-1
0,45,12,0,0,1,0,0,0,cps-1
0,19,11,0,0,0,1,16784.27,21156.61,cps-1
0,54,12,0,0,1,0,25243.55,4436.135,cps-1
0,36,18,0,0,1,0,24110.27,20838.9,cps-1
0,24,13,0,0,1,0,0,16653.98,cps-1
0,54,12,0,0,1,0,20296.89,25564.67,cps-1
0,18,10,0,0,0,1,5625.194,0,cps-1
0,20,12,0,0,0,0,7630.355,14280.75,cps-1
0,18,12,0,0,0,0,1208.468,2232.845,cps-1
0,52,12,0,0,1,0,22921.5,24793.3,cps-1
0,25,16,0,0,1,0,25243.55,24268.7,cps-1
0,20,14,0,0,0,0,4815.968,1468.86,cps-1
0,33,17,0,0,1,0,23517.68,25564.67,cps-1
0,55,12,0,0,1,0,25243.55,25564.67,cps-1
0,32,14,0,0,1,0,25243.55,25564.67,cps-1
0,40,14,0,0,1,0,25241.76,25564.67,cps-1
0,29,18,0,0,1,0,17324.95,25564.67,cps-1
0,27,16,0,0,1,0,25243.55,25564.67,cps-1
0,25,14,0,0,0,0,1188.774,0,cps-1
0,22,12,0,0,0,0,16188.1,25564.67,cps-1
0,28,16,0,0,1,0,25243.55,17212.56,cps-1
0,23,12,0,0,0,0,15547.16,18316.42,cps-1
0,37,12,0,0,1,0,25243.55,25564.67,cps-1
0,52,12,0,0,1,0,17840.56,0,cps-1
0,53,8,0,0,1,1,20669.27,25564.67,cps-1
0,37,14,0,0,0,0,7193.516,11880.92,cps-1
0,48,10,0,0,1,1,24201.58,25564.67,cps-1
0,29,15,0,0,1,0,25243.55,24081.03,cps-1
0,23,14,0,0,0,0,0,25388.82,cps-1
0,32,12,0,1,1,0,21440.9,22148.17,cps-1
0,17,11,0,1,0,1,11253.97,25564.67,cps-1
0,31,14,0,0,1,0,0,0,cps-1
0,33,13,0,0,1,0,0,0,cps-1
0,33,16,0,0,1,0,24011.81,25564.67,cps-1
0,43,12,0,1,1,0,25243.55,25564.67,cps-1
0,28,13,0,1,0,0,21394.35,18026.79,cps-1
0,29,10,0,1,1,1,8317.839,9031.865,cps-1
0,51,18,0,0,1,0,25243.55,0,cps-1
0,33,8,0,1,1,1,9947.032,10369.21,cps-1
0,35,14,0,0,1,0,17240.81,25564.67,cps-1
0,50,12,0,0,1,0,25243.55,722.6083,cps-1
0,49,12,0,1,1,0,0,0,cps-1
0,21,13,0,1,0,0,379.5484,9915.545,cps-1
0,44,12,0,1,1,0,0,0,cps-1
0,40,10,0,1,1,1,5763.048,18131.71,cps-1
0,39,12,0,1,1,0,25243.55,25564.67,cps-1
0,24,14,0,0,0,0,5444.371,103.4409,cps-1
0,25,13,1,0,0,0,3868.887,13113.35,cps-1
0,21,12,1,0,0,0,5542.839,5661.171,cps-1
0,33,10,0,0,0,1,0,2951.02,cps-1
0,20,14,0,0,0,0,2237.903,1585.601,cps-1
0,18,12,0,0,0,0,1636.355,6268.516,cps-1
0,34,12,1,0,1,0,23034.29,21418.17,cps-1
0,48,8,0,0,1,1,11062.4,13651.24,cps-1
0,34,12,0,0,1,0,1981.887,9509.171,cps-1
0,38,10,0,1,1,1,23202.58,25564.67,cps-1
0,50,12,0,0,1,0,24378.82,0,cps-1
0,31,12,0,0,1,0,6228.532,22403.81,cps-1
0,25,14,0,0,0,0,6719.081,9410.163,cps-1
0,49,15,0,0,1,0,15514.94,18088.85,cps-1
0,46,13,1,0,1,0,7281.242,1857.502,cps-1
0,19,13,1,0,0,0,222,0,cps-1
0,17,11,1,0,0,1,0,7673.834,cps-1
0,31,15,1,0,1,0,5716.5,0,cps-1
0,24,16,0,0,1,0,23356.55,25564.67,cps-1
0,54,12,0,0,1,0,20887.69,18372.57,cps-1
0,24,13,0,0,0,0,11941.45,3406.16,cps-1
0,23,12,0,0,0,0,5777.371,25564.67,cps-1
0,34,12,0,0,1,0,25243.55,25564.67,cps-1
0,37,12,0,0,0,0,25243.55,25564.67,cps-1
0,30,14,0,0,1,0,0,0,cps-1
0,35,13,0,0,1,0,25243.55,25564.67,cps-1
0,44,12,0,0,1,0,9930.919,18054.86,cps-1
0,46,17,0,0,1,0,25243.55,11245.5,cps-1
0,30,12,0,0,1,0,22259.08,21144.79,cps-1
0,33,14,0,0,1,0,25243.55,25564.67,cps-1
0,45,12,1,0,0,0,263.1774,0,cps-1
0,47,13,0,0,1,0,25243.55,25564.67,cps-1
0,51,12,0,0,1,0,25243.55,25564.67,cps-1
0,25,13,0,0,1,0,5866.887,1579.69,cps-1
0,36,12,0,0,1,0,25243.55,0,cps-1
0,53,12,0,0,1,0,11329.16,0,cps-1
0,45,14,0,0,1,0,0,0,cps-1
0,46,12,0,0,0,0,15305.47,16312.62,cps-1
0,24,12,0,0,0,0,1901.323,0,cps-1
0,35,12,0,0,1,0,9103.79,10923.35,cps-1
0,22,10,0,0,0,1,5048.71,3341.14,cps-1
0,33,10,0,0,1,1,17179.94,21947.2,cps-1
0,20,11,0,0,1,1,8024.226,11464.2,cps-1
0,22,16,0,0,0,0,4508.032,4626.762,cps-1
0,52,8,1,0,1,1,6586.597,6169.508,cps-1
0,29,10,0,0,0,1,0,251.2135,cps-1
0,32,11,0,0,1,1,15427.21,18269.13,cps-1
0,41,12,0,0,1,0,0,0,cps-1
0,25,17,0,0,1,0,155.7581,12191.24,cps-1
0,34,17,0,0,1,0,0,0,cps-1
0,31,14,0,0,1,0,25243.55,25564.67,cps-1
0,49,14,0,0,1,0,25243.55,25564.67,cps-1
0,17,10,0,0,0,1,1897.742,4940.04,cps-1
0,28,15,0,0,1,0,25243.55,25564.67,cps-1
0,35,13,0,1,1,0,21840.15,23067.31,cps-1
0,21,12,0,0,0,0,23845.31,13838.91,cps-1
0,48,16,0,0,1,0,16408.31,25564.67,cps-1
0,24,15,0,0,0,0,5029.016,10441.62,cps-1
0,25,14,0,0,1,0,0,1084.651,cps-1
0,19,12,0,0,1,0,17666.9,21899.91,cps-1
0,28,13,0,0,1,0,19852.89,23073.22,cps-1
0,42,18,0,0,1,0,25243.55,14840.81,cps-1
0,28,14,0,0,0,0,16689.39,21526.04,cps-1
0,26,14,0,0,1,0,22993.11,25564.67,cps-1
0,28,16,0,0,0,0,17532.63,0,cps-1
0,31,12,0,0,1,0,25243.55,25564.67,cps-1
0,39,16,0,0,1,0,25243.55,5182.387,cps-1
0,28,17,0,0,1,0,24706.45,25564.67,cps-1
0,52,12,0,0,1,0,25243.55,25564.67,cps-1
0,32,18,0,0,1,0,25243.55,25564.67,cps-1
0,22,12,0,0,1,0,18391.98,23581.56,cps-1
0,25,14,0,0,0,0,24087,25564.67,cps-1
0,44,14,0,1,1,0,25243.55,25564.67,cps-1
0,38,18,0,0,0,0,25243.55,25322.32,cps-1
0,41,13,0,0,1,0,25039.45,25564.67,cps-1
0,18,12,0,0,0,0,859.3548,2191.469,cps-1
0,53,12,0,0,1,0,25243.55,25564.67,cps-1
0,36,13,0,0,1,0,0,0,cps-1
0,53,18,0,0,0,0,25243.55,25564.67,cps-1
0,24,13,0,0,0,0,1972.935,3886.421,cps-1
0,40,18,0,0,1,0,25243.55,25564.67,cps-1
0,55,14,0,0,1,0,25243.55,25564.67,cps-1
0,24,13,1,0,0,0,2848.403,12046.43,cps-1
0,45,18,0,0,1,0,9963.145,25564.67,cps-1
0,19,12,0,0,0,0,11581.6,6895.072,cps-1
0,54,12,0,0,1,0,25243.55,25564.67,cps-1
0,20,12,0,0,0,0,15063.77,0,cps-1
0,55,10,0,0,1,1,5154.339,1850.114,cps-1
0,21,8,0,0,0,1,9059.032,1483.637,cps-1
0,55,7,0,1,1,1,0,0,cps-1
0,18,10,0,0,1,1,4574.274,14067.96,cps-1
0,24,12,0,0,0,0,7999.161,13642.37,cps-1
0,35,10,0,1,1,1,21376.45,24983.92,cps-1
0,52,12,0,0,1,0,21548.32,17748.97,cps-1
0,18,11,0,0,0,1,71.6129,0,cps-1
0,32,18,0,0,1,0,25243.55,25564.67,cps-1
0,29,13,0,0,1,0,21926.08,24286.44,cps-1
0,24,17,0,0,1,0,3193.935,25564.67,cps-1
0,24,14,0,0,1,0,14943.82,24961.76,cps-1
0,37,18,0,0,0,0,0,3434.237,cps-1
0,21,15,0,0,1,0,3879.629,0,cps-1
0,18,11,0,0,0,1,8101.21,16351.04,cps-1
0,16,9,0,0,0,1,0,8987.533,cps-1
0,27,12,0,0,1,0,18655.16,18065.21,cps-1
0,29,10,0,0,1,1,22593.87,25564.67,cps-1
0,41,12,0,0,1,0,20635.26,22881.12,cps-1
0,16,9,0,0,0,1,1367.806,4195.266,cps-1
0,35,12,0,0,1,0,21621.73,25564.67,cps-1
0,30,16,0,0,1,0,25243.55,14879.23,cps-1
0,40,12,0,0,0,0,19464.39,14477.29,cps-1
0,23,12,1,0,1,0,20758.79,4060.793,cps-1
0,34,11,0,0,1,1,25243.55,25564.67,cps-1
0,54,9,0,1,1,1,1641.726,4521.843,cps-1
0,29,18,0,0,0,0,15581.18,25564.67,cps-1
0,44,2,0,1,0,1,16931.08,3206.667,cps-1
0,51,10,0,0,0,1,9016.065,0,cps-1
0,37,12,0,0,1,0,5401.403,7069.444,cps-1
0,42,12,0,0,0,0,25243.55,25564.67,cps-1
0,16,10,0,0,0,1,1460.903,18773.04,cps-1
0,28,18,0,0,1,0,17802.97,25564.67,cps-1
0,26,12,0,0,0,0,5023.645,16503.25,cps-1
0,34,14,0,0,1,0,25243.55,16921.45,cps-1
0,53,15,0,0,1,0,25243.55,25564.67,cps-1
0,50,11,0,0,1,1,21961.89,20538.92,cps-1
0,24,13,0,0,1,0,19482.29,5984.793,cps-1
0,25,9,0,1,1,1,9954.194,15301.86,cps-1
0,21,11,0,1,1,1,16585.55,18823.28,cps-1
0,46,16,0,0,0,0,25243.55,25564.67,cps-1
0,41,7,0,1,1,1,22020.97,25564.67,cps-1
0,21,12,0,1,1,0,20842.94,25564.67,cps-1
0,18,12,0,1,0,0,2105.419,8514.661,cps-1
0,26,13,0,1,0,0,14356.6,25564.67,cps-1
0,25,14,0,0,1,0,13636.89,0,cps-1
0,26,18,0,1,0,0,0,524.5929,cps-1
0,31,14,0,0,0,0,19192.26,21543.78,cps-1
0,39,16,0,0,1,0,21557.27,0,cps-1
0,25,16,0,0,1,0,19036.5,25564.67,cps-1
0,28,13,1,0,1,0,12222.53,5120.323,cps-1
0,34,12,0,0,0,0,23095.16,25564.67,cps-1
0,26,12,0,0,1,0,25243.55,24032.27,cps-1
0,45,16,0,1,1,0,23095.16,21580.72,cps-1
0,53,10,0,1,1,1,21679.02,10175.63,cps-1
0,33,10,0,1,0,1,5673.532,13569.96,cps-1
0,29,14,0,1,0,0,10851.15,12740.96,cps-1
0,47,12,0,1,0,0,15446.9,0,cps-1
0,50,8,0,1,1,1,0,0,cps-1
0,34,14,0,0,1,0,24527.42,25564.67,cps-1
0,51,16,0,0,1,0,25243.55,25564.67,cps-1
0,54,14,0,0,1,0,25243.55,19074.49,cps-1
0,17,10,0,0,0,1,0,10258.38,cps-1
0,21,14,0,0,0,0,0,7450.697,cps-1
0,30,18,0,0,1,0,15432.58,19169.07,cps-1
0,45,14,0,0,1,0,22020.97,25564.67,cps-1
0,54,8,0,1,1,1,22527.63,0,cps-1
0,40,12,0,0,1,0,5381.71,8866.359,cps-1
0,30,15,0,1,1,0,21285.15,24051.48,cps-1
0,46,8,0,0,1,1,21431.95,17236.2,cps-1
0,21,12,0,0,0,0,16744.89,25564.67,cps-1
0,18,10,0,0,0,1,0,14211.3,cps-1
0,39,12,0,0,1,0,25243.55,0,cps-1
0,27,13,0,0,1,0,2891.371,16794.36,cps-1
0,21,12,0,0,1,0,22823.03,25564.67,cps-1
0,26,15,0,0,1,0,15099.58,1570.823,cps-1
0,21,15,0,0,1,0,9746.516,24556.86,cps-1
0,41,12,0,0,1,0,25243.55,23481.08,cps-1
0,43,12,0,0,1,0,25243.55,25564.67,cps-1
0,17,11,0,0,0,1,1212.048,7047.278,cps-1
0,36,16,0,0,1,0,25243.55,25564.67,cps-1
0,36,18,0,0,1,0,25243.55,25564.67,cps-1
0,36,8,0,1,1,1,25243.55,25564.67,cps-1
0,33,12,0,1,1,0,23412.05,1381.674,cps-1
0,32,11,0,0,0,1,25243.55,25564.67,cps-1
0,22,14,0,0,0,0,9519.145,21604.36,cps-1
0,21,16,0,0,0,0,2262.968,14614.72,cps-1
0,27,12,0,1,0,0,12168.82,0,cps-1
0,17,11,0,0,0,1,0,4654.839,cps-1
0,26,17,0,0,0,0,0,0,cps-1
0,44,10,0,0,1,1,25243.55,25564.67,cps-1
0,19,13,0,0,0,0,1949.661,6252.261,cps-1
0,35,8,0,0,0,1,25243.55,25564.67,cps-1
0,39,7,0,1,1,1,16675.06,19686.27,cps-1
0,39,14,1,0,1,0,25243.55,9370.264,cps-1
0,43,12,1,0,1,0,0,0,cps-1
0,18,12,1,0,0,0,637.3548,8066.909,cps-1
0,24,12,0,0,1,0,13812.34,25564.67,cps-1
0,27,13,0,1,0,0,19100.95,0,cps-1
0,24,1,0,1,1,1,0,19464.61,cps-1
0,38,3,0,1,1,1,19310.42,18251.4,cps-1
0,41,12,0,0,1,0,25243.55,25564.67,cps-1
0,54,13,0,0,1,0,19672.06,21264.49,cps-1
0,29,5,0,1,1,1,6715.5,5927.161,cps-1
0,38,4,0,1,1,1,11878.79,6219.751,cps-1
0,42,0,0,1,1,1,10929.92,9922.934,cps-1
0,18,11,0,1,0,1,2422.306,9750.04,cps-1
0,20,12,0,0,0,0,2610.29,6688.19,cps-1
0,29,9,0,1,1,1,11151.92,12556.24,cps-1
0,28,8,0,1,1,1,9875.419,10191.88,cps-1
0,36,8,0,0,1,1,13538.42,11026.8,cps-1
0,30,3,0,1,1,1,12546.58,7317.702,cps-1
0,39,16,0,0,1,0,25243.55,25564.67,cps-1
0,30,16,0,0,0,0,7728.823,236.4363,cps-1
0,24,15,0,0,1,0,5174.032,14230.51,cps-1
0,50,8,0,0,0,1,2905.694,480.2611,cps-1
0,48,12,0,0,1,0,0,0,cps-1
0,21,12,0,0,0,0,25243.55,11399.18,cps-1
0,25,13,0,0,1,0,16436.95,13589.17,cps-1
0,33,10,0,0,1,1,24076.26,25458.27,cps-1
0,35,9,0,0,1,1,22488.24,25564.67,cps-1
0,24,15,0,0,1,0,3224.371,24041.13,cps-1
0,21,12,0,0,0,0,7429.839,0,cps-1
0,47,12,0,0,1,0,14025.39,24397.27,cps-1
0,35,12,0,0,1,0,13031.76,25564.67,cps-1
0,23,12,0,1,1,0,13957.35,13172.45,cps-1
0,28,9,0,0,0,1,4896.532,9919.978,cps-1
0,38,12,0,0,1,0,17509.35,25564.67,cps-1
0,33,18,0,0,1,0,5845.403,24731.23,cps-1
0,51,14,0,0,1,0,22617.15,25564.67,cps-1
0,50,12,0,0,1,0,16735.94,7301.447,cps-1
0,19,12,0,0,1,0,3919.016,1066.919,cps-1
0,42,12,0,0,1,0,13644.05,14855.59,cps-1
0,22,12,0,0,1,0,18032.13,8847.149,cps-1
0,24,11,0,1,1,1,6242.855,9568.28,cps-1
0,32,14,0,0,1,0,25243.55,8884.092,cps-1
0,50,18,0,0,1,0,25243.55,25564.67,cps-1
0,20,12,0,0,0,0,587.2258,1029.975,cps-1
0,29,14,0,0,1,0,0,0,cps-1
0,26,14,0,0,1,0,25243.55,25564.67,cps-1
0,30,16,0,0,1,0,21696.92,25564.67,cps-1
0,32,12,0,0,1,0,25243.55,25564.67,cps-1
0,21,14,0,0,0,0,6165.871,25564.67,cps-1
0,46,12,0,0,1,0,0,17998.71,cps-1
0,28,10,0,0,1,1,16408.31,16884.5,cps-1
0,34,12,0,0,1,0,24760.16,0,cps-1
0,48,9,0,0,1,1,20774.9,25564.67,cps-1
0,28,14,0,0,1,0,17056.4,17336.69,cps-1
0,27,12,0,0,1,0,16293.73,0,cps-1
0,22,16,0,0,0,0,0,0,cps-1
0,52,12,0,0,1,0,24785.23,23229.86,cps-1
0,55,14,0,0,1,0,23274.19,19321.27,cps-1
0,37,18,0,0,1,0,25243.55,25564.67,cps-1
0,39,17,0,0,1,0,25243.55,25564.67,cps-1
0,32,16,0,0,1,0,19758,23359.9,cps-1
0,30,16,0,0,1,0,23116.65,9758.906,cps-1
0,33,12,0,0,1,0,18440.32,15757,cps-1
0,28,12,0,0,1,0,25243.55,18872.05,cps-1
0,30,16,0,0,1,0,22330.69,25564.67,cps-1
0,26,12,0,1,1,0,25243.55,25564.67,cps-1
0,35,16,1,0,1,0,25243.55,25564.67,cps-1
